,delay_stream,jitter_stream
0,119.53250200000002,76.84605275211501
1,119.97528199999999,76.40327275211504
2,119.97528199999999,76.40327275211504
3,120.14151600000002,76.23703875211501
4,119.53787299999999,76.84068175211505
5,119.53787299999999,76.84068175211505
6,119.30068199999994,77.0778727521151
7,119.65779999999995,76.72075475211508
8,122.15445,74.22410475211504
9,82.59174300000006,113.78681175211497
10,124.30100799999997,72.07754675211507
11,119.88938799999994,76.4891667521151
12,122.324322,74.05423275211504
13,79.87092800000005,116.50762675211499
14,85.61832800000002,110.76022675211502
15,79.80639500000007,116.57215975211497
16,120.15259700000001,76.22595775211502
17,123.73652900000002,72.64202575211502
18,123.73652900000002,72.64202575211502
19,124.31547499999999,72.06307975211504
20,83.96927300000004,112.40928175211499
21,121.88777499999998,74.49077975211506
22,81.60861,114.76994475211504
23,81.60861,114.76994475211504
24,123.755113,72.62344175211504
25,81.90626399999996,114.47229075211507
26,122.00753200000003,74.37102275211501
27,122.16459900000001,74.21395575211503
28,80.39654300000001,115.98201175211503
29,79.98350999999997,116.39504475211507
30,79.98350999999997,116.39504475211507
31,120.34740699999998,76.03114775211506
32,120.08043900000001,76.29811575211502
33,120.17080099999998,76.20775375211505
34,120.44881900000007,75.92973575211496
35,120.00262300000009,76.37593175211495
36,80.19580300000007,116.18275175211497
37,125.97645299999999,70.40210175211504
38,86.09406000000001,110.28449475211502
39,123.65758799999998,72.72096675211506
40,123.65758799999998,72.72096675211506
41,79.72326800000002,116.65528675211502
42,120.15000100000003,76.228553752115
43,79.98505399999999,116.39350075211505
44,79.758284,116.62027075211503
45,120.18942700000002,76.18912775211501
46,80.29157499999997,116.08697975211507
47,120.07116299999996,76.30739175211508
48,120.07116299999996,76.30739175211508
49,120.35582199999999,76.02273275211505
50,79.92467899999997,116.45387575211507
51,120.05756699999995,76.32098775211509
52,120.38099,75.99756475211504
53,82.29692499999999,114.08162975211505
54,123.99479699999995,72.38375775211509
55,83.58959299999992,112.78896175211511
56,120.042147,76.33640775211504
57,80.40231500000004,115.97623975211499
58,123.92593699999998,72.45261775211506
59,123.92593699999998,72.45261775211506
60,82.41607999999997,113.96247475211507
61,124.04036400000007,72.33819075211497
62,120.26565099999993,76.1129037521151
63,120.00294399999996,76.37561075211508
64,120.00294399999996,76.37561075211508
65,119.70422700000006,76.67432775211498
66,79.47383500000001,116.90471975211503
67,121.96337900000003,74.415175752115
68,123.73136900000009,72.64718575211495
69,80.01287699999995,116.36567775211509
70,122.19643000000008,74.18212475211496
71,119.62924500000003,76.74930975211501
72,80.101133,116.27742175211503
73,119.92586800000001,76.45268675211503
74,82.273991,114.10456375211504
75,83.82317699999999,112.55537775211505
76,121.6685,74.71005475211504
77,122.13998299999997,74.23857175211506
78,124.27860599999997,72.09994875211507
79,81.85016800000005,114.52838675211498
80,123.82383400000003,72.554720752115
81,123.82383400000003,72.554720752115
82,84.56739700000003,111.81115775211501
83,160.32040099999995,36.05815375211509
84,119.53250200000002,76.84605275211501
85,128.14084399999996,68.23771075211508
86,84.10578199999998,112.27277275211506
87,124.30100799999997,72.07754675211507
88,123.88297600000004,72.495578752115
89,83.68775000000005,112.69080475211499
90,80.38700499999999,115.99154975211505
91,119.83358199999998,76.54497275211506
92,123.88182400000005,72.49673075211498
93,82.01038100000005,114.36817375211498
94,122.22936199999992,74.14919275211511
95,122.01183999999989,74.36671475211514
96,163.97738099999998,32.40117375211506
97,159.87167999999997,36.50687475211507
98,122.11168999999995,74.26686475211508
99,82.23979699999995,114.13875775211508
100,82.23979699999995,114.13875775211508
101,121.62759100000005,74.75096375211498
102,123.99523799999997,72.38331675211506
103,119.82831199999998,76.55024275211505
104,79.90187599999996,116.47667875211508
105,83.64375700000005,112.73479775211499
106,80.07079599999997,116.30775875211506
107,120.23730699999999,76.14124775211505
108,80.31996800000002,116.05858675211502
109,121.96496100000002,74.41359375211502
110,79.99820800000003,116.380346752115
111,121.87595300000004,74.502601752115
112,82.178199,114.20035575211503
113,83.64152200000001,112.73703275211503
114,120.28970700000002,76.08884775211502
115,80.22855500000003,116.14999975211501
116,80.22855500000003,116.14999975211501
117,120.23464299999989,76.14391175211514
118,120.23464299999989,76.14391175211514
119,121.66577400000006,74.71278075211498
120,80.12397699999997,116.25457775211507
121,121.93265000000008,74.44590475211496
122,123.97445900000002,72.40409575211501
123,123.91505600000005,72.46349875211499
124,80.10558200000003,116.27297275211501
125,80.42553799999996,115.95301675211508
126,119.47700699999996,76.90154775211508
127,79.89246800000001,116.48608675211503
128,119.86410000000001,76.51445475211503
129,121.45394300000001,74.92461175211503
130,79.60748800000002,116.77106675211502
131,122.12907199999995,74.24948275211509
132,122.12907199999995,74.24948275211509
133,81.964925,114.41362975211504
134,122.02141800000004,74.357136752115
135,122.02141800000004,74.357136752115
136,79.50954200000007,116.86901275211497
137,119.68112300000001,76.69743175211502
138,119.68112300000001,76.69743175211502
139,119.68112300000001,76.69743175211502
140,120.2409449999999,76.13760975211514
141,120.27642200000003,76.10213275211501
142,80.2318610000001,116.14669375211494
143,122.07798500000001,74.30056975211502
144,120.17145299999999,76.20710175211505
145,120.169489,76.20906575211504
146,124.13788899999997,72.24066575211506
147,82.29176500000005,114.08678975211498
148,85.969514,110.40904075211503
149,119.70383700000002,76.67471775211501
150,120.38847399999997,75.99008075211506
151,120.23360100000002,76.14495375211501
152,122.12663800000007,74.25191675211497
153,119.95146599999998,76.42708875211505
154,122.14911999999998,74.22943475211505
155,122.14911999999998,74.22943475211505
156,79.63995899999998,116.73859575211506
157,82.20393899999999,114.17461575211505
158,82.20393899999999,114.17461575211505
159,119.91223099999996,76.46632375211507
160,86.24088799999998,110.13766675211505
161,81.94958600000001,114.42896875211503
162,82.31330600000001,114.06524875211502
163,120.14272800000003,76.235826752115
164,80.41027899999995,115.96827575211509
